% 1-Bed,% 2-Bed,% 3-Bed,% 4-Bed,% Studios,Amenities,Avg Effective/SF,Avg Effective/Unit,Avg Unit SF,Building Class,Ceiling Ht,City,Closest Transit Stop Dist (mi),Features,Four Bedroom Avg SF,Land Area (AC),Latitude,LEED Certified,Longitude,Number Of Elevators,Number Of Stories,Number Of Units,One Bedroom Avg SF,Parking Ratio,Rent/SF/Yr,RBA,Studio Avg SF,Style,Submarket Name,Three Bedroom Avg SF,Two Bedroom Avg SF,Year Built,Year Renovated,Zip,Zoning
50.96,31.73,17.31,,,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Playground, Gated, Elevator, Freezer",2.20,1680,764,A,,Gresham,10.37,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Playground, Gated, Elevator, Freezer",,5.84,45.5207221,,-122.4505151,0,2,104,584,,Not Disclosed,79584,,Garden,Gresham-North Central,1243,796,2021,,97030-2477,CMF
69.88,28.92,,,1.20,"Air Conditioning, Business Center, Controlled Access, Courtyard, Grill, Bicycle Storage, Elevator, Pet Washing Station, Porch, Public Transportation",2.78,1646,591,A,,Portland,7.53,"Air Conditioning, Business Center, Controlled Access, Courtyard, Grill, Bicycle Storage, Elevator, Pet Washing Station, Porch, Public Transportation",,0.4677,45.5092819,,-122.6110650,1,4,83,527,,Not Disclosed,66400,514,Mid-Rise,Mt Tabor,,751,2017,,97215,CG
17.14,70.00,7.14,,5.71,"Air Conditioning, Clubhouse, Fitness Center, Picnic Area, Pet Play Area, Bicycle Storage, Vinyl Flooring",1.86,1829,983,A,,Happy Valley,0.94,"Air Conditioning, Clubhouse, Fitness Center, Picnic Area, Pet Play Area, Bicycle Storage, Vinyl Flooring",,7.65,45.4410352,,-122.5628676,2,3,140,583,1.85,Not Disclosed,131691,598,Garden,Sunnyside Damascus,1267,1083,2018,,97086-7518,R2.5
76.00,12.00,,,12.00,"24 Hour Access, Air Conditioning, Elevator",2.14,1531,715,B,,Portland,0.17,"24 Hour Access, Air Conditioning, Elevator",,0.17,45.5603515,,-122.6826086,1,4,25,689,,Not Disclosed,18500,420,Mid-Rise,Overlook,,1180,2017,,97217-3744,EX
63.64,9.09,,,27.27,"Air Conditioning, Controlled Access, Roof Terrace, Bicycle Storage, Elevator, Porch, Public Transportation",2.64,1699,643,B,,Portland,8.2,"Air Conditioning, Controlled Access, Roof Terrace, Bicycle Storage, Elevator, Porch, Public Transportation",,0.22,45.4640278,,-122.6479036,1,5,44,664,0.43,Not Disclosed,41569,441,Mid-Rise,Sellwood-Moreland,,1109,2017,,97202-6711,Mixed Commercial (CM)
67.39,17.39,,,15.22,"Air Conditioning, Controlled Access, Laundry Facilities, Property Manager on Site, Package Service, Yard, Bicycle Storage, Maintenance on site, Online Services, Loft Layout, Vinyl Flooring, Wheelchair Accessible (Rooms), Window Coverings",2.28,1100,482,B,,Portland,8.26,"Air Conditioning, Controlled Access, Laundry Facilities, Property Manager on Site, Package Service, Yard, Bicycle Storage, Maintenance on site, Online Services, Loft Layout, Vinyl Flooring, Wheelchair Accessible (Rooms), Window Coverings",,0.22,45.4645516,,-122.6464188,0,4,46,486,,Not Disclosed,22583,320,Mid-Rise,Sellwood-Moreland,,608,2014,,97202-6745,CS
61.11,,,,38.89,"Air Conditioning, Courtyard, Package Service, Bicycle Storage, Elevator, Pet Washing Station, Window Coverings, Public Transportation, Key Fob Entry",3.91,1381,353,A,,Portland,8.27,"Air Conditioning, Courtyard, Package Service, Bicycle Storage, Elevator, Pet Washing Station, Window Coverings, Public Transportation, Key Fob Entry",,0.34,45.4637647,,-122.6468227,0,4,90,370,,Not Disclosed,120000,327,Mid-Rise,Sellwood-Moreland,,,2021,,97202,CS
,,,,100.00,"Air Conditioning, Laundry Facilities, Wheelchair Accessible (Rooms)",4.61,813,176,B,,Portland,0.36,"Air Conditioning, Laundry Facilities, Wheelchair Accessible (Rooms)",,0.0918,45.5353250,,-122.6979090,1,4,54,,,Not Disclosed,47600,176,Mid-Rise,Uptown Portland,,,2015,,97210-2519,CS
78.67,17.33,,,4.00,"Air Conditioning, Controlled Access, Courtyard, Tennis Court, Package Service, Bicycle Storage, Elevator, Grocery Service, Pet Washing Station, Public Transportation",2.70,1671,618,B,,Portland,0.5,"Air Conditioning, Controlled Access, Courtyard, Tennis Court, Package Service, Bicycle Storage, Elevator, Grocery Service, Pet Washing Station, Public Transportation",,0.3168,45.5375740,,-122.6224182,1,4,75,580,0.49,Not Disclosed,60280,517,Mid-Rise,Hollywood,,814,2015,,97212,CS
10.08,84.03,5.88,,,"Air Conditioning, Laundry Facilities, Picnic Area, Property Manager on Site, Grill, Smoke Free, Storage Space, Car Charging Station, Maintenance on site, Online Services, Wheelchair Accessible (Rooms)",2.06,1978,960,A,,Portland,3.79,"Air Conditioning, Laundry Facilities, Picnic Area, Property Manager on Site, Grill, Smoke Free, Storage Space, Car Charging Station, Maintenance on site, Online Services, Wheelchair Accessible (Rooms)",,7.87,45.5219751,,-122.7992044,0,3,238,694,1.00,Not Disclosed,460296,,Garden,Cedar Hills-Cedar Mill,1194,975,2010,,97229,TC-HDR
,100.00,,,,"24 Hour Access, Air Conditioning, Courtyard, Grill, On-Site Retail, Recycling",2.10,2353,1119,A,,Portland,8.05,"24 Hour Access, Air Conditioning, Courtyard, Grill, On-Site Retail, Recycling",,0.23,45.4631346,,-122.6526955,0,4,21,,0.15,Not Disclosed,32342,,Mid-Rise,Sellwood-Moreland,,1120,2014,,97202,R-2
81.58,13.16,,,5.26,"Air Conditioning, Package Service, Pet Play Area, Bicycle Storage, Elevator, Pet Care, Pet Washing Station, Patio, Public Transportation",2.84,1704,598,A,,Portland,8.3,"Air Conditioning, Package Service, Pet Play Area, Bicycle Storage, Elevator, Pet Care, Pet Washing Station, Patio, Public Transportation",,0.3444,45.4630975,,-122.6473564,1,4,76,563,,Not Disclosed,65000,541,Mid-Rise,Sellwood-Moreland,,846,2017,,97202-7212,CS
56.16,6.85,,,36.99,Air Conditioning,3.98,1566,393,A,,Portland,0.65,Air Conditioning,,,45.5358735,,-122.7044770,0,5,146,409,,Not Disclosed,200000,313,Mid-Rise,Uptown Portland,,700,2021,,97210-2550,
65.22,1.45,,,33.33,"Air Conditioning, Controlled Access, Property Manager on Site, Roof Terrace, Bicycle Storage, Maintenance on site",3.29,1441,437,B,,Portland,0.3,"Air Conditioning, Controlled Access, Property Manager on Site, Roof Terrace, Bicycle Storage, Maintenance on site",,0.31,45.4977167,LEED Interiors - Silver,-122.6890474,1,7,69,475,0.13,Not Disclosed,45000,349,Mid-Rise,Homestead-Council Crest,,816,2015,,97239-2996,EX
62.96,18.52,,,18.52,Air Conditioning,3.22,1603,498,A,,Portland,0.54,Air Conditioning,,0.28,45.5402694,,-122.6680262,1,5,54,478,0.26,Not Disclosed,54000,405,Mid-Rise,South Eliot,,661,2018,,97227-1924,RH
34.62,3.85,,,61.54,"Air Conditioning, Fitness Center, Roof Terrace, Bicycle Storage, Vinyl Flooring",2.80,1512,540,A,,Portland,0.85,"Air Conditioning, Fitness Center, Roof Terrace, Bicycle Storage, Vinyl Flooring",,0.5028,45.5464220,,-122.6675450,1,5,104,526,,Not Disclosed,58011,529,Mid-Rise,North Eliot,,849,2016,,97227-1561,RX
69.57,,,,30.43,,2.51,1049,418,B,,Portland,0.88,,,0.1377,45.5499953,,-122.6677015,0,2,22,510,,Not Disclosed,9165,220,Low-Rise,Boise,,,2013,,97227,EX
35.64,14.85,,,49.50,"24 Hour Access, Clubhouse, Fitness Center, Laundry Facilities, Maintenance on site",4.14,1408,340,A,,Portland,0.85,"24 Hour Access, Clubhouse, Fitness Center, Laundry Facilities, Maintenance on site",,,45.5510700,,-122.6679100,0,4,101,294,,Not Disclosed,45000,288,Mid-Rise,Boise,,622,2021,,97227-1434,
33.33,52.00,14.67,,,"Clubhouse, Courtyard, Fitness Center, Pool, Storage Space",1.85,1500,811,A,,Vancouver,10.89,"Clubhouse, Courtyard, Fitness Center, Pool, Storage Space",,2.51,45.6574448,,-122.6030618,0,3,75,599,1.55,Not Disclosed,59589,,Garden,Walnut Grove,1127,858,2019,,98661-8181,R30
30.00,52.86,17.14,,,"Laundry Facilities, Property Manager on Site, Smoke Free",1.57,1371,874,B,,Newberg,31.71,"Laundry Facilities, Property Manager on Site, Smoke Free",,5.9,45.3104699,,-122.9646682,0,3,140,723,,Not Disclosed,250000,,Garden,Yamhill County,1110,884,2019,,97132-1957,R3
42.57,24.75,2.48,,30.20,"Air Conditioning, Courtyard, Fitness Center, Playground, Breakfast/Coffee Concierge, Media Center/Movie Theatre, Elevator, Wheelchair Accessible (Rooms)",2.76,2068,748,A,,Vancouver,11.28,"Air Conditioning, Courtyard, Fitness Center, Playground, Breakfast/Coffee Concierge, Media Center/Movie Theatre, Elevator, Wheelchair Accessible (Rooms)",,3.32,45.6262535,,-122.6730807,0,7,202,724,1.34,Not Disclosed,186393,539,Mid-Rise,Downtown Vancouver,1349,984,2020,,98660-3541,CC
52.00,48.00,,,,"Air Conditioning, Controlled Access, Courtyard, Laundry Facilities, Property Manager on Site, Online Services, Sundeck, Dining Room, Skylights, Window Coverings",1.61,1521,953,B,,Hillsboro,0.1,"Air Conditioning, Controlled Access, Courtyard, Laundry Facilities, Property Manager on Site, Online Services, Sundeck, Dining Room, Skylights, Window Coverings",,0.49,45.5215585,,-122.9836129,0,3,20,600,1.07,Not Disclosed,18674,,Low-Rise,Downtown Hillsboro,,1356,2012,,97123-4140,SCC-CBD
27.00,13.00,4.00,,56.00,"Air Conditioning, Clubhouse, Fitness Center, Video Patrol, Breakfast/Coffee Concierge, Furnished Units Available, Grill, Recycling, Roof Terrace, Bicycle Storage, Community-Wide WiFi, Elevator, Pet Washing Station, Deck, Wheelchair Accessible (Rooms)",3.46,1580,456,B,,Portland,0.36,"Air Conditioning, Clubhouse, Fitness Center, Video Patrol, Breakfast/Coffee Concierge, Furnished Units Available, Grill, Recycling, Roof Terrace, Bicycle Storage, Community-Wide WiFi, Elevator, Pet Washing Station, Deck, Wheelchair Accessible (Rooms)",,0.46,45.5041810,,-122.6770259,0,5,100,482,0.38,Not Disclosed,65429,379,Mid-Rise,South Portland,865,610,2020,,97201-4818,CO2
52.43,18.45,0.97,,28.16,"Courtyard, Smoke Free, Bicycle Storage, Elevator, Lounge, Maintenance on site, Pet Washing Station",2.95,2385,808,A,,Vancouver,11.72,"Courtyard, Smoke Free, Bicycle Storage, Elevator, Lounge, Maintenance on site, Pet Washing Station",,1.13,45.6242984,LEED Interiors - Platinum,-122.6798568,2,7,206,805,1.24,Not Disclosed,469000,538,Mid-Rise,Vancouver Waterfront,1370,1202,2019,,98660,
50.82,27.87,19.67,,1.64,"24 Hour Access, Air Conditioning, Property Manager on Site, Maintenance on site, Pantry, Warming Drawer, Window Coverings",1.96,1659,846,A,,Gladstone,16.67,"24 Hour Access, Air Conditioning, Property Manager on Site, Maintenance on site, Pantry, Warming Drawer, Window Coverings",,3.55,45.3913663,,-122.5848891,0,3,122,634,,Not Disclosed,122000,354,Garden,Gladstone,1189,1022,2017,,97027,MR
49.40,15.66,,,34.94,"Air Conditioning, Controlled Access, Courtyard, Fitness Center, Grill, Package Service, Smoke Free, Trash Pickup - Door to Door, Wi-Fi, Storage Space, Bicycle Storage, Elevator, Lounge, Pet Washing Station, Pantry, Skylights",2.47,1644,666,A,,Portland,0.51,"Air Conditioning, Controlled Access, Courtyard, Fitness Center, Grill, Package Service, Smoke Free, Trash Pickup - Door to Door, Wi-Fi, Storage Space, Bicycle Storage, Elevator, Lounge, Pet Washing Station, Pantry, Skylights",,0.8643,45.5371043,,-122.6671955,2,5,166,695,,Not Disclosed,162707,479,Mid-Rise,South Eliot,,994,2018,,97227-2052,EX
46.97,10.61,,,42.42,"Air Conditioning, Concierge, Picnic Area, Property Manager on Site, Gated, Grill, Gas Range, Package Service, Smoke Free, Roof Terrace, Bicycle Storage, Lounge, Smoke Free, Vinyl Flooring, Green Community",2.89,1393,481,A,,Portland,0.94,"Air Conditioning, Concierge, Picnic Area, Property Manager on Site, Gated, Grill, Gas Range, Package Service, Smoke Free, Roof Terrace, Bicycle Storage, Lounge, Smoke Free, Vinyl Flooring, Green Community",,0.49,45.5523437,,-122.6664510,0,5,66,517,,Not Disclosed,44745,377,Mid-Rise,Boise,,739,2020,,97227,EX
44.53,15.85,,,39.62,"Air Conditioning, Business Center, Controlled Access, Clubhouse, Fitness Center, Property Manager on Site, Disposal Chutes, Dry Cleaning Service, Gameroom, Grill, Media Center/Movie Theatre, On-Site Retail, Package Service, Planned Social Activities, Recycling, Renters Insurance Program, Roof Terrace, Storage Space, Bicycle Storage, Car Charging Station, Conference Rooms, Elevator, Lounge, Maintenance on site, Online Services, Pet Washing Station, Grill, Deck, Den, Island Kitchen, Loft Layout, Patio, Smoke Free, Wheelchair Accessible (Rooms), Window Coverings, Public Transportation",2.74,2093,762,A,,Portland,0.82,"Air Conditioning, Business Center, Controlled Access, Clubhouse, Fitness Center, Property Manager on Site, Disposal Chutes, Dry Cleaning Service, Gameroom, Grill, Media Center/Movie Theatre, On-Site Retail, Package Service, Planned Social Activities, Recycling, Renters Insurance Program, Roof Terrace, Storage Space, Bicycle Storage, Car Charging Station, Conference Rooms, Elevator, Lounge, Maintenance on site, Online Services, Pet Washing Station, Grill, Deck, Den, Island Kitchen, Loft Layout, Patio, Smoke Free, Wheelchair Accessible (Rooms), Window Coverings, Public Transportation",,2.0707,45.5539912,,-122.6670475,3,5,265,759,,Not Disclosed,263159,569,Mid-Rise,Boise,,1258,2016,,97217-2988,EX
64.47,35.53,,,,"24 Hour Access, Air Conditioning, Controlled Access, Fitness Center, Gated, Recycling, Elevator, Maintenance on site, Smoke Free, Vinyl Flooring, Warming Drawer, Wheelchair Accessible (Rooms)",2.03,1456,716,A,,Portland,0.86,"24 Hour Access, Air Conditioning, Controlled Access, Fitness Center, Gated, Recycling, Elevator, Maintenance on site, Smoke Free, Vinyl Flooring, Warming Drawer, Wheelchair Accessible (Rooms)",,0.79,45.5538864,LEED Interiors - Gold,-122.6664211,0,4,76,589,0.30,Not Disclosed,50000,,Mid-Rise,Boise,,948,2015,,97217-2948,EX
,,37.93,0.1379,48.28,Dining Room,2.20,3125,1454,A,,Portland,1.03,Dining Room,2858,0.687101,45.5376121,,-122.7120756,0,2,28,,,Not Disclosed,55000,515,Low-Rise,Uptown Portland,2120,,2022,,97210-1954,
31.43,68.57,,,,"24 Hour Access, Air Conditioning, Controlled Access, Clubhouse, Fitness Center, Spa, Waterfront, Wi-Fi, Dock, Pet Care, Sundeck, Wheelchair Accessible (Rooms)",2.09,2652,1270,A,,Portland,10.62,"24 Hour Access, Air Conditioning, Controlled Access, Clubhouse, Fitness Center, Spa, Waterfront, Wi-Fi, Dock, Pet Care, Sundeck, Wheelchair Accessible (Rooms)",,3.09,45.6058214,,-122.6603369,5,5,175,966,0.75,Not Disclosed,266937,,Mid-Rise,Hayden Island,,1411,2015,,97217-3573,CG
36.59,63.41,,,,"Laundry Facilities, Playground, Pet Play Area, Storage Space, Patio, Public Transportation",1.54,1261,815,B,,Portland,0.37,"Laundry Facilities, Playground, Pet Play Area, Storage Space, Patio, Public Transportation",,0.95,45.5158948,,-122.4669256,0,3,38,729,,Not Disclosed,30755,,Low-Rise,Rockwood,,864,2018,,97233-5940,RTC
,,,,100.00,"Air Conditioning, Laundry Facilities, Property Manager on Site, Laundry Service, Bicycle Storage, Elevator, Online Services, Wheelchair Accessible (Rooms)",3.18,962,305,B,,Portland,0.38,"Air Conditioning, Laundry Facilities, Property Manager on Site, Laundry Service, Bicycle Storage, Elevator, Online Services, Wheelchair Accessible (Rooms)",,0.1148,45.5227170,,-122.6960076,1,3,30,,,Not Disclosed,10272,302,Low-Rise,Goose Hollow,,,2018,,97205-1444,RH
,,,,,,,,,B,,Portland,0.55,,,,45.5359400,,-122.7025570,0,5,25,,,Not Disclosed,13383,,Mid-Rise,Uptown Portland,,,2020,,97210-3849,
,,,,,,,,,C,,Vancouver,12.27,,,,45.6563119,,-122.6320664,0,2,40,,,Not Disclosed,31128,,Low-Rise,Walnut Grove,,,2012,,98661-2598,
,100.00,,,,,1.52,1764,1159,A,,Vancouver,9.87,,,0.7012,45.6593400,,-122.5907360,0,3,20,,,Not Disclosed,20000,,Low-Rise,Walnut Grove,,1159,2021,,98662-6018,
,100.00,,,,,,,,C,,Vancouver,14.74,,,,45.7165983,,-122.6215278,0,1,20,,,Not Disclosed,16060,,Low-Rise,Pleasant Valley Vancouver,,,2022,,98686,
41.30,58.70,,,,"Air Conditioning, Property Manager on Site, Smoke Free, Bicycle Storage, Window Coverings",1.75,1220,698,B,,Portland,0.24,"Air Conditioning, Property Manager on Site, Smoke Free, Bicycle Storage, Window Coverings",,0.97,45.5207334,,-122.5139388,0,3,45,580,,Not Disclosed,18000,,Low-Rise,Gateway,,778,2019,,97233,RH
76.36,16.36,,,7.27,"Air Conditioning, Bicycle Storage, Elevator, Pet Washing Station, Patio, Public Transportation, Key Fob Entry",3.02,1675,555,B,,Portland,7.83,"Air Conditioning, Bicycle Storage, Elevator, Pet Washing Station, Patio, Public Transportation, Key Fob Entry",,,45.5162536,,-122.6443367,1,4,55,540,,Not Disclosed,39200,380,Mid-Rise,Buckman,,700,2017,,97214-2815,
,,,,100.00,"24 Hour Access, Air Conditioning, Laundry Facilities, Gated, Bicycle Storage, Car Charging Station",2.97,1144,385,B,,Portland,0.05,"24 Hour Access, Air Conditioning, Laundry Facilities, Gated, Bicycle Storage, Car Charging Station",,0.508884,45.5224425,,-122.4973865,0,3,31,,,Not Disclosed,25000,385,Low-Rise,Glenfair,,,2022,,97233-3519,
66.67,12.50,20.83,,,,,,812,B,,Portland,11.55,,,0.54,45.4936520,,-122.6290554,0,1,24,630,,Not Disclosed,19000,,Low-Rise,Creston-Kenilworth,1300,972,2019,,97202,R2
,,,,,,,,,B,,Portland,0.57,,,,45.5268081,,-122.6086865,0,4,22,,,Not Disclosed,22000,,Mid-Rise,North Tabor,,,2021,,97201,
27.27,22.73,,,50.00,,3.10,1114,359,B,,Portland,0.5,,,0.1046,45.5267300,,-122.6073310,0,3,22,389,,Not Disclosed,22000,285,Low-Rise,North Tabor,,486,2022,,97213-3185,R1
27.27,72.73,,,,"Air Conditioning, Clubhouse, Fitness Center, Property Manager on Site, Wi-Fi, Maintenance on site, Patio",1.52,1349,890,B,,Mcminnville,,"Air Conditioning, Clubhouse, Fitness Center, Property Manager on Site, Wi-Fi, Maintenance on site, Patio",,0.87,45.2262274,,-123.1738755,0,3,132,725,,Not Disclosed,90000,,Garden,Yamhill County,,952,2017,,97128-9334,C3
3.85,11.54,7.69,,76.92,,2.55,1095,490,B,,Vancouver,12.25,,,0.2,45.6345398,,-122.6645431,0,3,20,,,Not Disclosed,20000,429,Low-Rise,Downtown Vancouver,,,2018,,98663-3360,CC
100.00,,,,,Air Conditioning,,,,B,,Portland,0.46,Air Conditioning,,0.13,45.5503725,,-122.6762270,0,2,26,,,Not Disclosed,2972,,Garden,Boise,,,2019,,97227-1149,R2
60.00,20.00,,,20.00,Air Conditioning,2.36,1337,566,A,,Portland,8.69,Air Conditioning,,0.229568,45.4708536,,-122.6482193,0,3,30,573,,Not Disclosed,24000,318,Low-Rise,Sellwood-Moreland,,792,2018,,97202-6113,CM
23.08,76.92,,,,"24 Hour Access, Air Conditioning, Fitness Center, Online Services, Freezer, Public Transportation",1.87,1943,1041,C,,Portland,0.16,"24 Hour Access, Air Conditioning, Fitness Center, Online Services, Freezer, Public Transportation",,0.2072,45.5548190,,-122.6800439,0,3,20,791,,Not Disclosed,18508,,Low-Rise,Humboldt,,1103,2018,,97217,EX
,100.00,,,,"Air Conditioning, Property Manager on Site, Smoke Free, Walking/Biking Trails, Patio",,,1002,B,,Newberg,33.77,"Air Conditioning, Property Manager on Site, Smoke Free, Walking/Biking Trails, Patio",,3.184734,45.3102660,,-122.9459110,0,3,75,,,Not Disclosed,75000,,Garden,Yamhill County,,1002,2022,,97132-2060,
,,,,100.00,"24 Hour Access, Air Conditioning, Controlled Access, Courtyard, Picnic Area, Grill, Elevator, Deck, Freezer, Patio",,,,B,,Sandy,26,"24 Hour Access, Air Conditioning, Controlled Access, Courtyard, Picnic Area, Grill, Elevator, Deck, Freezer, Patio",,1.6967,45.3902616,,-122.2386805,0,2,24,,,Not Disclosed,24000,,Low-Rise,Outlying Clackamas County,,,2020,,97055,R2
60.53,18.42,,,21.05,"24 Hour Access, Air Conditioning, Controlled Access, Wi-Fi, Storage Space, Bicycle Storage",2.20,1467,665,A,,Portland,11.58,"24 Hour Access, Air Conditioning, Controlled Access, Wi-Fi, Storage Space, Bicycle Storage",,0.348278,45.4794263,,-122.6071448,0,3,38,629,,Not Disclosed,30400,409,Low-Rise,Woodstock,,1080,2019,,97206,
